2	16	25	28	32	33	35	35	37	39	39	37	37	40	40	40	40	36	39	40	40	37	31	37	38	39	40	40	40	36	39	39	22	35	32	39	40	40	35	34	37	31	37	39	38	40	40	40	37	32	36	36	36	35	34	33	33	25	27	30	34	34	33	5	15	23	29	33	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
34	34	34	37	37	37	37	37	39	38	39	39	39	41	41	40	41	41	41	41	39	40	37	40	40	40	41	40	41	41	41	41	40	40	41	41	40	41	41	41	40	41	41	40	41	39	40	41	41	41	34	38	39	38	41	40	41	36	40	41	41	41	40	39	39	38	38	39	39	37	37	37	37	36	35	34	36	35	36	36	35	36	35	34	35	35	35	35	35	35	35	35	35	34	35	35	34	35	34	34	
2	16	16	32	16	17	28	33	30	35	32	30	30	37	37	31	37	37	32	37	18	34	32	37	40	40	23	34	35	31	37	37	30	22	37	37	30	33	27	33	33	24	30	37	40	40	36	30	33	34	37	37	37	34	36	36	36	18	32	34	37	37	31	35	34	34	33	33	30	30	30	29	20	30	32	30	32	30	32	30	32	27	32	32	25	18	19	7	15	24	24	33	33	2	2	2	2	2	2	2	
2	16	28	35	37	37	37	37	34	37	39	37	35	39	40	40	41	39	40	40	41	41	36	39	38	40	41	41	36	40	41	40	40	41	39	40	39	40	39	40	41	41	41	40	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	40	41	41	40	37	38	36	39	40	38	39	39	39	39	37	37	37	37	35	37	36	35	35	35	35	35	35	35	34	35	35	35	35	35	35	35	34	35	35	35	35	
31	31	31	37	37	37	37	37	37	39	38	39	38	40	40	40	35	40	40	40	24	36	37	33	29	37	39	33	35	39	38	38	37	39	40	38	40	38	39	38	38	40	40	40	38	40	40	36	34	38	24	31	33	34	38	38	38	36	38	38	38	40	28	34	28	34	36	39	36	36	36	36	39	22	30	34	28	33	35	35	36	34	35	35	34	31	34	32	34	34	33	34	34	29	32	20	30	22	24	30	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	38	40	40	41	41	41	41	41	41	41	41	39	39	40	40	41	40	39	39	39	37	37	37	37	36	35	36	34	36	36	35	34	35	35	35	35	35	35	30	34	35	35	36	36	36	36	35	36	36	35	34	35	35	35	35	35	35	35	36	35	35	35	35	34	34	35	34	35	
2	16	16	25	30	35	35	37	39	35	39	39	38	40	40	38	40	40	40	40	40	40	40	34	39	38	35	38	36	36	38	38	39	37	37	38	25	33	35	39	40	40	36	38	40	40	40	30	31	31	36	32	28	32	27	33	33	29	26	29	26	29	18	18	26	31	33	6	23	20	26	23	30	27	27	23	10	18	18	30	33	27	27	27	27	25	31	31	25	10	29	32	34	34	34	34	32	31	2	2	
2	19	28	35	37	37	37	37	39	39	39	39	39	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	40	41	41	41	41	41	41	41	41	41	41	39	39	39	39	39	39	37	37	37	37	36	35	36	35	35	35	35	35	35	35	35	35	35	35	35	35	33	35	35	35	27	31	33	34	35	35	35	35	35	35	35	35	35	35	33	33	35	33	35	35	35	
31	30	27	35	35	35	35	35	37	27	25	27	34	37	36	27	10	10	27	27	10	25	37	33	35	35	34	36	19	32	35	34	37	29	32	24	34	34	27	27	36	34	27	34	23	34	33	30	33	30	33	38	38	31	25	35	19	30	37	37	34	37	37	37	38	18	33	29	23	33	31	37	34	37	26	31	34	34	36	36	40	40	36	37	37	35	36	26	29	8	22	26	33	34	32	29	31	25	26	26	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	41	41	40	38	38	38	39	39	40	41	40	40	40	40	38	39	39	40	38	38	40	41	36	39	41	41	41	38	40	41	41	39	39	37	35	35	35	35	35	35	35	35	31	35	33	35	35	35	34	35	36	35	36	35	35	35	35	35	35	34	35	35	35	35	35	35	35	35	35	30	34	31	34	31	34	35	35	35	35	35	35	35	34	32	
2	16	28	35	35	37	37	37	39	39	38	39	39	41	41	41	41	41	41	41	41	38	40	41	41	40	38	39	40	40	41	41	41	40	41	40	41	41	41	41	41	38	41	41	41	41	41	40	38	40	41	41	38	40	40	41	41	41	41	41	40	41	26	33	35	37	35	31	35	35	35	35	35	20	29	31	26	31	32	33	24	32	30	33	32	34	25	29	34	31	34	34	30	31	34	30	25	29	32	27	
33	33	31	37	37	37	37	37	39	39	39	39	39	40	40	41	41	41	41	41	41	41	41	41	41	41	40	40	41	41	41	41	41	41	40	41	41	41	41	41	40	41	40	41	40	41	40	41	40	41	40	40	39	40	38	39	39	39	40	40	41	41	41	39	34	36	39	39	37	37	35	35	34	36	32	34	35	35	35	35	35	35	36	35	34	35	35	34	35	35	35	35	33	35	32	33	35	33	30	33	
2	16	28	35	35	37	37	37	39	39	39	39	39	41	41	41	41	40	41	41	40	41	41	41	41	41	41	40	41	41	41	40	40	40	41	40	40	40	40	40	41	41	41	41	40	40	38	40	41	39	39	40	41	41	39	40	40	40	41	41	41	41	41	38	39	40	41	41	40	39	41	41	36	38	37	38	39	39	39	37	37	37	37	37	37	36	35	36	36	36	34	36	34	32	34	35	35	35	31	32	
34	34	34	37	37	37	37	37	39	39	39	39	39	40	41	41	41	41	41	41	41	41	40	40	41	41	41	41	41	41	41	41	41	40	41	41	41	41	41	40	40	41	39	40	41	40	41	41	41	40	40	39	40	41	41	35	39	40	41	41	41	40	39	37	35	35	35	35	35	33	35	33	35	35	35	35	35	34	35	35	35	35	35	35	34	34	34	29	32	31	34	35	29	34	34	32	33	30	25	32	
2	19	28	35	35	37	37	37	39	39	39	37	39	41	41	40	41	40	40	39	40	36	39	40	41	40	40	37	39	40	41	41	41	41	41	41	41	41	38	40	38	40	40	41	41	41	41	40	41	41	40	41	41	40	35	36	39	26	34	29	35	37	35	35	29	34	35	35	35	35	35	35	34	34	35	34	35	34	32	34	34	34	33	35	32	31	33	30	33	33	35	35	35	35	35	33	33	33	35	33	
31	31	31	37	37	35	35	35	39	39	38	39	39	40	40	35	32	37	39	34	39	39	39	39	40	39	40	40	39	40	40	40	40	40	40	38	40	40	40	40	40	40	40	23	35	38	39	40	39	38	39	39	40	40	40	31	38	39	39	38	38	38	40	40	21	30	34	39	36	32	34	35	34	26	31	34	31	34	36	36	36	36	36	34	35	35	35	35	35	22	30	30	34	35	32	33	22	30	33	33	
2	16	28	35	35	35	35	36	39	39	39	39	39	41	40	41	39	41	40	40	41	40	41	41	41	40	41	41	41	41	41	41	41	41	40	40	41	40	41	41	40	40	41	41	41	40	41	40	39	40	40	40	41	41	39	39	28	33	33	35	36	36	34	34	36	36	35	35	35	35	34	34	33	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	34	35	34	35	35	31	30	29	17	24	30	34	
2	16	28	35	35	35	37	37	39	39	39	38	38	41	41	40	40	39	40	40	41	40	40	40	38	41	41	41	40	38	40	38	38	38	39	40	41	40	41	41	41	41	41	41	41	41	40	41	35	39	40	40	41	41	41	40	41	38	40	38	39	40	40	41	40	39	39	39	39	39	37	37	37	36	37	37	36	36	35	36	35	35	35	36	31	34	36	35	35	35	35	35	35	35	33	35	36	36	36	35	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	40	34	38	39	41	40	41	41	41	40	41	41	40	40	40	41	41	41	41	41	41	41	41	41	40	41	41	40	40	39	40	40	36	36	39	39	39	37	37	37	37	37	36	32	36	36	36	36	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	35	35	34	
34	34	34	37	37	37	37	37	39	38	39	39	39	40	41	41	41	41	41	41	38	40	40	41	40	41	41	41	39	41	41	40	41	41	40	41	41	41	41	41	40	41	41	41	38	40	40	40	41	41	41	40	40	41	41	41	41	40	41	40	40	40	39	40	41	41	41	40	40	41	41	41	41	41	38	39	38	40	40	39	30	36	36	37	37	30	33	34	35	35	36	35	35	34	34	35	35	35	35	34	
2	16	28	33	35	35	37	37	39	39	39	38	39	41	41	41	40	41	41	41	41	41	40	41	41	41	41	41	41	41	40	41	41	39	39	39	41	41	41	41	39	40	41	40	41	41	41	40	41	40	41	41	41	41	41	41	41	41	41	41	41	41	40	39	41	38	41	41	41	41	41	41	39	39	39	37	37	37	37	37	37	36	36	32	34	36	36	35	35	34	34	35	34	33	34	34	34	35	35	35	
2	16	28	35	35	37	37	37	39	39	39	39	39	41	41	41	38	38	40	39	40	38	40	40	41	38	39	39	41	41	41	41	41	41	41	40	41	41	41	41	41	41	41	41	41	40	41	41	41	41	41	41	41	41	41	41	41	41	41	39	39	40	41	41	41	41	41	41	39	35	39	39	39	37	37	35	36	37	36	31	34	36	36	35	34	35	35	35	35	35	35	35	35	34	35	36	36	36	35	35	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	40	41	41	41	41	40	40	41	40	41	40	40	41	40	41	41	38	41	41	41	40	41	41	39	39	39	39	39	39	37	37	37	35	35	35	30	33	35	33	35	35	35	35	35	26	33	35	35	35	35	33	35	31	33	33	33	33	35	30	32	27	23	32	33	31	20	30	30	33	36	34	29	34	34	35	2	2	2	2	2	2	2	2	2	
2	16	28	35	35	37	37	37	39	39	39	39	38	40	41	40	41	40	40	41	41	41	38	40	38	40	40	41	41	41	41	40	40	40	40	41	40	39	38	38	40	40	39	41	40	41	41	41	39	39	37	37	36	37	37	35	35	35	12	27	32	34	35	35	35	35	35	33	35	35	35	35	35	35	35	35	31	33	15	24	32	35	35	35	31	33	35	33	34	35	34	33	33	31	29	33	35	30	34	35	
2	19	28	33	35	35	35	37	35	37	39	37	39	41	40	41	41	36	39	41	38	40	37	39	40	41	38	39	41	40	40	41	41	40	36	36	40	36	40	38	40	41	41	41	40	40	41	40	41	41	41	41	41	40	41	41	41	41	41	41	38	41	38	38	35	38	40	41	41	40	40	40	35	39	26	30	36	36	36	37	37	31	34	35	34	32	32	34	34	21	31	34	32	32	34	32	34	34	34	34	
33	33	33	37	37	35	37	37	39	39	39	39	39	41	41	41	41	41	41	41	41	41	41	40	41	39	40	40	40	41	41	40	40	41	40	39	39	39	40	41	40	38	41	41	40	41	41	41	41	41	38	40	41	41	40	41	41	40	38	39	39	39	38	35	37	35	35	33	35	35	35	33	27	20	31	34	35	34	35	34	34	35	35	35	35	34	34	32	34	34	35	35	36	35	34	36	35	34	34	28	
2	16	28	33	35	37	37	37	39	39	38	39	39	39	40	40	41	40	41	41	41	41	41	40	40	41	40	39	41	40	40	41	41	37	39	40	41	39	40	41	38	40	40	40	41	36	39	37	37	37	37	33	34	34	35	33	34	35	35	35	20	27	31	33	35	35	34	35	35	35	34	35	35	35	33	33	35	35	35	35	35	35	35	33	35	30	33	35	17	27	25	32	34	35	35	34	35	31	34	35	
31	31	31	37	33	35	35	37	35	37	33	37	35	38	38	40	35	38	39	34	39	40	34	39	40	41	41	40	38	39	40	40	40	38	38	40	38	39	40	38	40	41	41	41	41	38	33	29	38	38	39	38	39	34	33	36	33	37	32	34	37	39	39	36	39	39	39	35	35	29	35	37	37	30	34	34	36	32	34	35	31	34	35	35	35	35	34	35	33	29	34	34	35	35	33	21	32	32	34	35	
2	16	28	35	35	37	35	37	32	39	39	31	37	38	38	38	41	41	41	40	41	38	38	40	41	41	31	38	40	40	40	40	41	37	39	38	40	38	40	39	37	35	33	35	33	30	33	28	33	23	27	33	30	12	25	20	27	33	27	5	23	27	34	34	33	26	31	12	20	26	20	29	29	31	35	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	40	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	39	41	41	41	41	40	39	39	39	39	37	37	37	37	37	37	36	35	36	36	36	35	34	35	35	35	34	35	35	35	35	35	35	35	35	35	35	35	35	34	35	35	35	35	35	35	
2	16	28	35	37	37	37	37	39	39	39	37	39	41	37	39	40	41	41	41	40	41	41	41	40	40	41	40	41	40	41	41	41	41	41	41	41	40	41	41	40	38	39	40	40	39	40	40	41	40	41	40	41	40	41	41	41	41	41	41	41	41	41	41	40	41	41	41	41	39	39	39	39	39	39	36	37	37	37	37	37	37	36	36	36	36	36	36	36	36	36	35	35	35	34	35	35	36	36	34	
31	31	31	37	35	35	37	37	38	38	37	39	35	36	39	38	35	37	38	38	31	36	37	38	36	36	36	39	34	24	27	37	39	40	40	40	40	39	28	8	33	15	25	30	37	30	35	33	37	35	30	37	23	30	37	23	36	23	36	37	39	38	38	40	41	40	38	37	35	34	34	36	31	30	34	34	32	35	20	30	30	33	33	35	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
2	16	28	35	35	37	37	35	37	39	39	39	37	38	40	35	38	33	37	39	40	40	39	40	40	39	39	34	39	38	40	39	39	39	40	40	38	40	40	40	40	40	38	39	38	40	40	40	40	40	40	40	38	39	26	34	26	34	34	39	39	39	40	29	34	39	29	36	39	37	37	29	31	36	36	34	36	36	32	35	35	33	35	26	29	34	34	33	25	33	33	35	35	35	34	35	35	35	30	32	
31	34	31	37	37	37	37	37	39	38	32	37	39	39	39	41	40	40	41	36	24	37	34	38	39	40	38	36	33	37	24	36	32	36	36	39	38	40	41	38	37	40	38	29	35	38	38	38	40	34	38	30	37	33	23	23	31	20	26	26	26	31	36	29	34	32	39	39	35	35	34	29	33	31	34	34	31	18	26	32	26	29	31	26	32	26	32	30	34	29	26	29	31	27	31	33	29	33	33	33	
2	16	25	33	35	33	35	35	39	37	39	39	39	40	40	40	40	38	38	34	39	38	40	38	38	32	32	32	38	36	35	36	36	37	38	31	35	35	37	39	39	40	39	38	40	37	38	40	40	40	33	39	27	37	39	39	40	29	36	22	30	36	30	32	22	21	31	35	27	26	28	21	26	32	31	29	32	34	32	25	31	31	34	32	33	27	25	30	29	32	34	34	35	29	33	33	29	32	2	2	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	41	41	41	41	41	40	41	41	40	40	39	39	39	39	40	41	38	40	41	41	41	41	41	38	40	41	38	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	39	39	40	41	41	41	41	34	39	40	34	36	37	39	39	39	39	38	37	37	37	37	37	37	37	37	36	36	29	32	34	35	35	34	34	34	35	35	
2	19	33	35	35	37	37	37	39	39	39	39	39	39	41	36	38	38	40	40	40	40	40	39	38	41	41	41	41	36	37	40	39	40	41	40	41	40	41	41	41	41	41	40	39	38	38	41	40	41	39	40	41	41	41	41	40	41	39	39	39	39	39	39	37	37	37	37	35	34	36	36	36	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	33	33	35	35	35	33	33	35	35	35	35	35	
34	34	34	37	37	37	37	37	39	39	39	39	39	39	40	41	41	41	41	41	40	41	41	41	41	41	41	41	41	41	41	40	41	39	40	41	41	41	41	39	38	40	41	40	40	40	41	41	41	41	41	40	41	41	38	39	39	40	41	40	38	39	37	39	37	38	38	39	39	40	41	41	40	36	32	34	36	36	39	39	37	35	29	33	35	35	35	35	35	35	35	34	35	34	35	34	35	35	35	18	
2	19	28	35	35	37	37	37	39	39	39	39	39	41	38	40	41	40	41	40	41	41	41	37	40	41	41	39	37	35	34	35	36	35	35	35	35	35	35	35	35	31	35	35	35	35	35	35	35	35	35	35	32	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	34	31	33	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	
34	34	34	37	37	37	37	37	39	39	39	39	39	40	41	41	41	41	41	41	35	15	25	33	35	17	29	32	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	35	35	35	35	35	35	35	35	36	35	36	36	35	35	33	31	35	35	35	35	35	35	30	27	31	32	34	36	36	33	35	34	29	34	35	35	29	30	31	33	33	33	33	35	33	34	35	34	35	32	32	34	35	
2	16	28	35	37	37	37	37	39	39	39	39	39	41	41	40	41	41	41	40	41	41	41	41	40	41	38	39	39	40	41	41	40	40	41	40	41	38	38	38	40	41	40	40	41	41	41	32	37	38	40	41	41	41	41	38	36	39	39	40	41	41	40	41	38	39	38	40	40	38	40	39	39	39	39	37	37	37	37	35	34	35	35	35	35	35	35	33	35	35	35	30	33	33	34	31	25	32	34	35	
31	34	34	37	37	37	37	37	39	39	39	37	37	40	38	40	33	38	36	39	36	40	38	35	37	39	40	40	40	40	41	37	36	39	38	32	38	38	37	37	35	38	38	40	41	41	39	38	39	39	37	34	36	37	35	34	34	33	34	35	29	34	30	28	29	32	35	35	35	32	34	35	35	34	33	35	33	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	33	29	33	33	34	34	
2	19	28	35	37	37	37	37	38	39	39	39	39	41	41	41	41	41	41	41	38	40	41	41	41	41	40	40	39	41	41	41	41	41	38	40	41	41	41	41	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	38	40	41	41	37	39	40	32	38	39	39	39	39	39	39	39	37	37	37	37	37	37	37	37	34	36	36	36	34	34	34	35	35	35	35	35	35	35	34	35	35	35	35	35	35	
33	34	34	37	37	37	37	37	39	39	39	39	39	41	41	40	40	41	41	41	40	41	41	31	37	39	37	38	39	40	41	40	41	41	41	41	38	39	40	41	41	41	40	41	40	41	41	41	40	41	39	39	39	37	35	34	35	33	36	35	33	35	35	35	35	35	35	35	20	24	24	34	34	34	35	33	35	33	35	35	23	31	34	34	32	34	35	35	35	35	35	35	34	35	35	35	34	34	35	36	
2	19	28	35	35	35	33	35	32	35	37	39	30	37	33	38	38	36	38	40	33	38	38	34	38	39	38	38	40	38	38	39	38	38	38	35	38	40	38	37	39	38	40	38	23	26	37	24	31	35	31	39	39	35	33	36	32	34	33	14	26	31	25	30	33	30	30	34	32	34	29	10	24	25	29	31	31	29	25	31	34	29	34	35	34	32	33	33	25	31	34	32	34	29	34	34	2	2	2	2	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	41	41	41	41	41	40	41	41	41	41	41	41	40	41	40	41	41	41	41	41	41	27	38	40	41	41	27	36	37	35	34	35	35	35	35	35	35	35	35	33	23	27	32	33	35	35	33	35	35	33	34	34	35	35	35	35	24	31	33	35	35	34	32	34	35	35	33	33	33	33	24	24	29	29	32	34	32	34	34	33	33	31	33	33	34	35	
2	16	28	35	35	37	37	33	37	39	35	37	37	40	41	41	41	41	41	41	41	41	40	41	38	40	38	41	41	40	40	36	38	34	38	39	40	41	41	40	41	41	40	38	40	39	40	40	39	40	41	41	41	41	38	40	41	41	40	38	40	31	34	38	39	36	39	36	33	35	35	35	34	34	34	35	35	32	35	35	35	35	35	35	36	35	35	35	36	36	36	35	35	34	34	35	35	35	35	35	
34	34	34	37	37	37	37	37	39	39	39	39	39	41	40	41	40	41	40	41	38	38	37	38	40	40	41	38	40	41	40	41	40	40	38	40	40	40	41	41	41	41	41	41	40	36	39	38	39	40	38	38	39	26	33	30	33	35	35	31	26	28	13	26	26	32	33	34	33	34	33	30	27	32	34	34	35	33	35	35	33	34	35	35	35	35	35	34	35	34	34	32	34	35	35	35	35	35	35	24	
2	16	25	33	33	35	35	35	39	30	37	37	22	33	31	36	37	39	36	32	38	38	36	40	40	40	40	40	39	15	30	35	31	35	37	39	40	40	33	35	38	24	31	37	14	23	31	36	29	28	32	28	30	26	13	26	8	13	8	21	29	33	34	30	33	33	27	31	26	29	32	34	34	30	22	7	20	20	24	20	29	5	24	5	17	19	29	34	25	19	30	32	2	2	2	2	2	2	2	2	
33	33	34	37	37	37	37	35	37	35	39	39	39	41	41	41	41	41	41	39	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	40	41	41	41	40	41	41	41	41	41	41	40	39	37	37	37	35	36	35	36	35	35	35	35	35	34	34	34	35	35	35	35	35	34	34	35	35	35	35	35	34	35	35	34	34	34	34	35	35	36	35	35	35	
2	16	28	35	35	37	37	37	39	39	39	39	39	41	41	41	41	41	41	41	41	40	41	41	38	40	40	38	41	41	41	41	41	41	41	41	41	41	41	40	41	41	41	41	41	41	41	41	41	41	41	40	40	41	40	40	38	40	41	41	41	41	39	39	39	39	39	39	39	37	37	37	37	37	35	35	36	35	34	35	35	35	35	35	35	35	35	35	35	35	35	35	33	33	35	34	35	35	34	35	
31	31	31	35	35	35	35	35	39	39	37	39	39	40	41	41	41	40	37	36	37	39	35	40	37	34	38	36	38	39	40	38	40	36	35	38	27	26	38	38	31	30	35	30	35	37	36	36	38	33	33	36	31	31	24	17	30	35	26	37	34	35	29	34	23	23	26	34	34	34	32	32	25	32	36	33	35	35	35	7	26	26	29	31	36	35	35	34	32	29	34	32	33	34	26	26	29	25	25	29	
2	16	28	35	35	37	37	37	39	35	39	35	39	40	40	41	41	40	41	38	40	41	41	41	41	41	41	40	41	41	41	41	41	41	30	39	37	39	38	40	40	40	41	41	39	39	40	41	41	41	40	40	40	39	40	41	40	37	40	39	40	40	41	41	41	41	41	41	41	41	40	41	40	41	40	39	39	37	38	39	39	37	37	37	37	37	37	37	36	35	30	32	33	31	33	35	28	31	35	35	
2	16	28	35	35	37	37	37	38	37	37	39	39	40	41	40	41	41	40	41	41	40	40	39	40	41	41	40	39	41	41	41	41	33	39	38	40	41	40	41	41	40	40	40	36	36	38	40	41	40	40	40	39	41	40	40	38	40	41	41	40	41	40	40	38	39	38	38	39	37	36	37	37	37	37	36	36	34	36	35	35	35	34	35	35	34	34	35	34	29	34	34	32	32	34	32	34	34	35	35	
31	31	31	28	30	35	35	35	39	39	35	35	39	38	33	36	38	27	38	37	33	38	34	36	39	40	40	37	38	38	40	40	40	40	33	34	34	34	38	37	34	39	39	36	38	36	37	38	39	40	40	40	40	40	37	38	38	40	40	38	40	36	39	40	39	36	34	31	36	38	31	35	38	36	30	26	30	34	32	30	32	34	30	33	26	33	31	35	35	34	34	29	31	25	20	26	31	34	34	34	
2	19	28	33	35	35	35	37	39	39	39	39	39	41	40	40	41	41	41	40	41	40	41	41	41	41	41	41	40	40	41	41	41	41	41	41	40	40	41	41	41	41	41	39	41	41	41	41	41	41	41	40	41	41	41	41	41	41	40	41	41	41	35	39	40	41	41	39	39	39	39	37	37	37	37	37	35	35	35	35	35	35	35	35	35	35	35	34	35	35	35	35	34	35	35	35	35	35	34	35	
31	34	34	37	33	33	35	37	39	39	38	39	37	38	40	34	35	38	40	34	40	40	35	38	38	39	40	40	32	37	39	36	38	39	38	38	40	39	36	39	36	33	37	38	40	40	41	40	39	40	38	38	38	38	39	40	41	41	41	41	38	32	39	40	38	38	38	34	38	40	40	40	38	34	28	32	36	36	36	36	36	31	35	35	32	34	33	30	31	35	35	31	31	27	23	23	26	28	30	2	
